x_shift,intercept,x,x^2,x^3,degree,laser energy,gate delay
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,1230.6741462877335,-0.9878029586901873,-0.00764169117378185,1.0120276589230645e-05,3,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,1363.546071409976,-1.0212288581429985,-0.009163288349704634,1.0016473148601181e-05,3,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,1439.4138319479725,-1.0613093225746535,-0.00819637213972488,1.0324398758241787e-05,3,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,1335.8332851746234,-0.6697019425444375,-0.008333492596704009,7.095699866008613e-06,3,5,100
600.0,1371.5172777751939,-1.6708461487952304,-0.008731636543573982,1.4045145908024442e-05,3,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,1339.3645136515715,-0.8456417188940576,-0.0087003496608561,9.588293188049348e-06,3,5,100
600.0,1301.1480347287602,-0.6985142243398167,-0.00824477250943011,5.5704651868204785e-06,3,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,1434.296928381333,-1.4651347761742874,-0.009348503132151848,1.2057418440672921e-05,3,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,1462.5947955262434,-1.4931155824432665,-0.009767116077785491,1.2546440727154692e-05,3,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0.0,0.0,0.0,0.0,0,5,100
600.0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,5,1500
